Ball Pos: 650.000000 450.000000 || Enemy pos: 650.000000 450.000000 || Robot dist: 325.000000 || Angle error: 0.000000
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.955780 || Angle error: 1.358652
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.955109 || Angle error: 1.358651
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.954498 || Angle error: 1.358651
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.953888 || Angle error: 1.358650
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.953339 || Angle error: 1.358650
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.952789 || Angle error: 1.358650
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.952271 || Angle error: 1.358649
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.951813 || Angle error: 1.358649
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.951355 || Angle error: 1.358649
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.950928 || Angle error: 1.358648
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.950562 || Angle error: 1.358648
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.950165 || Angle error: 1.358648
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.949799 || Angle error: 1.358647
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.949493 || Angle error: 1.358647
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.949188 || Angle error: 1.358647
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.948883 || Angle error: 1.358647
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.948608 || Angle error: 1.358647
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.948334 || Angle error: 1.358646
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.948120 || Angle error: 1.358646
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.947876 || Angle error: 1.358646
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.947662 || Angle error: 1.358646
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.947449 || Angle error: 1.358646
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.947235 || Angle error: 1.358646
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.947052 || Angle error: 1.358646
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.946899 || Angle error: 1.358645
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.946716 || Angle error: 1.358645
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.946564 || Angle error: 1.358645
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.946411 || Angle error: 1.358645
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.946259 || Angle error: 1.358645
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.946136 || Angle error: 1.358645
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.946014 || Angle error: 1.358645
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.945892 || Angle error: 1.358645
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.945770 || Angle error: 1.358645
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.945648 || Angle error: 1.358644
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.945587 || Angle error: 1.358644
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.945496 || Angle error: 1.358644
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.945404 || Angle error: 1.358644
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.945312 || Angle error: 1.358644
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.945221 || Angle error: 1.358644
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.945160 || Angle error: 1.358644
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.945099 || Angle error: 1.358644
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.945038 || Angle error: 1.358644
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.944977 || Angle error: 1.358644
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.944916 || Angle error: 1.358644
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.944855 || Angle error: 1.358644
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.944794 || Angle error: 1.358644
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.944733 || Angle error: 1.358644
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.944672 || Angle error: 1.358644
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.944641 || Angle error: 1.358644
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.944611 || Angle error: 1.358644
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.944580 || Angle error: 1.358644
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.944550 || Angle error: 1.358644
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.944519 || Angle error: 1.358644
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.944489 || Angle error: 1.358644
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.944458 || Angle error: 1.358644
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.944427 || Angle error: 1.358644
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.944397 || Angle error: 1.358644
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.944366 || Angle error: 1.358644
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.944336 || Angle error: 1.358644
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.944305 || Angle error: 1.358644
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.944275 || Angle error: 1.358644
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.944244 || Angle error: 1.358644
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.944244 || Angle error: 1.358644
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.944214 || Angle error: 1.358644
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.944183 || Angle error: 1.358643
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.944153 || Angle error: 1.358643
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.944153 || Angle error: 1.358643
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.944153 || Angle error: 1.358643
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.944153 || Angle error: 1.358643
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.944153 || Angle error: 1.358643
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.944153 || Angle error: 1.358643
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.944153 || Angle error: 1.358643
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.944153 || Angle error: 1.358643
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.944153 || Angle error: 1.358643
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.944153 || Angle error: 1.358643
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.944153 || Angle error: 1.358643
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.944153 || Angle error: 1.358643
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.944153 || Angle error: 1.358643
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.944153 || Angle error: 1.358643
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.944153 || Angle error: 1.358643
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.944153 || Angle error: 1.358643
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.944153 || Angle error: 1.358643
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.944153 || Angle error: 1.358643
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.944153 || Angle error: 1.358643
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.944153 || Angle error: 1.358643
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.944153 || Angle error: 1.358643
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.944153 || Angle error: 1.358643
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.944153 || Angle error: 1.358643
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.944153 || Angle error: 1.358643
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.944153 || Angle error: 1.358643
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.944153 || Angle error: 1.358643
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.944153 || Angle error: 1.358643
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.944153 || Angle error: 1.358643
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.944153 || Angle error: 1.358643
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.944153 || Angle error: 1.358643
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.944153 || Angle error: 1.358643
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.944153 || Angle error: 1.358643
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.944153 || Angle error: 1.358643
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.944153 || Angle error: 1.358643
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.944153 || Angle error: 1.358643
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.944153 || Angle error: 1.358643
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.944153 || Angle error: 1.358643
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.944153 || Angle error: 1.358643
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.944153 || Angle error: 1.358643
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.944153 || Angle error: 1.358643
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.944153 || Angle error: 1.358643
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.944153 || Angle error: 1.358643
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.944153 || Angle error: 1.358643
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.944153 || Angle error: 1.358643
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.944153 || Angle error: 1.358643
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.944153 || Angle error: 1.358643
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.944153 || Angle error: 1.358643
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.944153 || Angle error: 1.358643
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.944153 || Angle error: 1.358643
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.944153 || Angle error: 1.358643
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.944153 || Angle error: 1.358643
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.944153 || Angle error: 1.358643
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.944153 || Angle error: 1.358643
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.944153 || Angle error: 1.358643
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.944153 || Angle error: 1.358643
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.944153 || Angle error: 1.358643
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.944153 || Angle error: 1.358643
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.944153 || Angle error: 1.358643
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.944153 || Angle error: 1.358643
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.944153 || Angle error: 1.358643
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.944153 || Angle error: 1.358643
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.944153 || Angle error: 1.358643
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.944153 || Angle error: 1.358643
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.944153 || Angle error: 1.358643
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.944153 || Angle error: 1.358643
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.944153 || Angle error: 1.358643
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.944153 || Angle error: 1.358643
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.944153 || Angle error: 1.358643
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.944153 || Angle error: 1.358643
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.944153 || Angle error: 1.358643
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.944153 || Angle error: 1.358643
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.944153 || Angle error: 1.358643
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.944153 || Angle error: 1.358643
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.944153 || Angle error: 1.358643
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.944153 || Angle error: 1.358643
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.944153 || Angle error: 1.358643
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.944153 || Angle error: 1.358643
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.944153 || Angle error: 1.358643
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.944153 || Angle error: 1.358643
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.944153 || Angle error: 1.358643
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.944153 || Angle error: 1.358643
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.944153 || Angle error: 1.358643
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.944153 || Angle error: 1.358643
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.944153 || Angle error: 1.358643
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.944153 || Angle error: 1.358643
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.944153 || Angle error: 1.358643
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.944153 || Angle error: 1.358643
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.944153 || Angle error: 1.358643
Ball Pos: 389.000000 768.997681 || Enemy pos: 424.000000 769.000000 || Robot dist: 303.944153 || Angle error: 1.358643
